route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
230,7003,1145989,Port Adelaide,,1,3194,16450,1
230,7003,1145990,City,,0,3194,16446,1
230,7003,1145991,City,,0,3173,16446,1
230,7003,1145992,City,,0,3325,16446,1
230,7003,1145993,Port Adelaide,,1,3134,16450,1
230,7003,1145994,Port Adelaide,,1,3234,16450,1
230,7003,1145995,City,,0,3234,16446,1
230,6001,1134278,Port Adelaide,,1,3132,16450,1
230,6001,1134279,Port Adelaide,,1,3445,16450,1
230,6001,1134280,Port Adelaide,,1,3387,16450,1
230,6001,1134281,City,,0,3551,16446,1
230,6001,1134282,City,,0,3292,16446,1
230,6001,1134283,Port Adelaide,,1,3535,16450,1
230,6001,1134284,City,,0,3342,16446,1
230,6001,1134285,City,,0,3334,16446,1
230,6001,1134286,City,,0,3530,16446,1
230,6001,1134287,Port Adelaide,,1,3134,16450,1
230,6001,1134288,City,,0,3474,16446,1
230,6001,1134289,Port Adelaide,,1,3309,16450,1
230,6001,1134290,City,,0,3716,16446,1
230,6001,1134291,City,,0,3330,16446,1
230,6001,1134292,City,,0,3246,16446,1
230,6001,1134293,City,,0,3117,15896,1
230,6001,1134294,Port Adelaide,,1,3255,16450,1
230,6001,1134295,City,,0,3479,16446,1
230,6001,1134296,City,,0,3134,15896,1
230,6001,1134297,Port Adelaide,,1,3105,16450,1
230,6001,1134298,City,,0,3229,15896,1
230,6001,1134299,Port Adelaide,,1,3159,16450,1
230,6001,1134300,City,,0,3424,16446,1
230,6001,1134301,City,,0,3439,15896,1
230,6001,1134302,Port Adelaide,,1,3404,16450,1
230,6001,1134303,Port Adelaide,,1,3572,16450,1
230,6001,1134304,City,,0,3662,16446,1
230,6001,1134305,Port Adelaide,,1,3359,16450,1
230,6001,1134306,Port Adelaide,,1,3173,16450,1
230,6001,1134307,Port Adelaide,,1,3627,16450,1
230,6001,1134308,Port Adelaide,,1,3469,16450,1
230,6001,1134309,Port Adelaide,,1,3551,16450,1
230,6001,1134310,City,,0,3340,15896,1
230,6001,1134311,Port Adelaide,,1,3749,16450,1
230,6001,1134312,City,,0,3496,16446,1
230,6001,1134313,Port Adelaide,,1,3435,16450,1
230,6001,1134314,City,,0,3624,15896,1
230,6001,1134315,City,,0,3297,16446,1
230,6001,1134316,Port Adelaide,,1,3750,16450,1
230,6001,1134317,Port Adelaide,,1,3645,16450,1
230,6001,1134318,Port Adelaide,,1,3489,16450,1
230,6001,1134319,City,,0,3731,16446,1
230,6001,1134320,Port Adelaide,,1,3435,16450,1
230,6001,1134321,City,,0,3425,16446,1
230,6001,1134322,Port Adelaide,,1,3603,16450,1
230,6001,1134323,Port Adelaide,,1,3168,16450,1
230,6001,1134324,Port Adelaide,,1,3443,16450,1
230,6001,1134325,City,,0,3248,16446,1
230,6001,1134326,City,,0,3651,16446,1
230,6001,1134327,Port Adelaide,,1,3587,16450,1
230,6001,1134328,City,,0,3759,16446,1
230,6001,1134329,City,,0,3629,16446,1
230,6001,1134330,Port Adelaide,,1,3667,16450,1
230,6001,1134331,City,,0,3315,16446,1
230,6001,1134332,Port Adelaide,,1,3158,16450,1
230,6001,1134333,Port Adelaide,,1,3303,16450,1
230,6001,1134334,Port Adelaide,,1,3707,16450,1
230,6001,1134335,City,,0,3431,16446,1
230,6001,1134336,City,,0,3554,16446,1
230,6001,1134337,Port Adelaide,,1,3512,16450,1
230,6001,1134338,Port Adelaide,,1,3678,16450,1
230,6001,1134339,City,,0,3353,16446,1
230,6001,1134340,Port Adelaide,,1,3657,16450,1
230,6001,1134341,City,,0,3105,16447,1
230,6001,1134342,City,,0,3435,16446,1
230,6001,1134343,City,,0,3667,16446,1
230,6001,1134344,City,,0,3385,16446,1
230,6001,1134345,City,,0,3548,16446,1
232,7003,1145996,City,,0,3256,16451,1
232,7003,1145997,City,,0,3112,16451,1
232,7003,1145998,Port Adelaide,,1,3210,16452,1
232,7003,1145999,City,,0,3185,16451,1
232,7003,1146000,Port Adelaide,,1,3209,16452,1
232,7003,1146001,Port Adelaide,,1,3349,16452,1
232,7003,1146002,City,,0,3226,16451,1
232,7003,1146003,Port Adelaide,,1,3284,16452,1
232,7003,1146004,Port Adelaide,,1,3191,16452,1
232,7003,1146005,City,,0,3132,16451,1
232,7003,1146006,Port Adelaide,,1,3124,16452,1
232,7003,1146007,Port Adelaide,,1,3351,16452,1
232,7003,1146008,Port Adelaide,,1,3179,16452,1
232,7003,1146009,City,,0,3394,16451,1
232,7003,1146010,City,,0,3139,16451,1
232,7003,1146011,City,,0,3179,16451,1
232,7003,1146012,City,,0,3218,16451,1
232,7003,1146013,City,,0,3218,16451,1
232,7003,1146014,Port Adelaide,,1,3125,16452,1
232,7003,1146015,Port Adelaide,,1,3223,16452,1
232,7003,1146016,City,,0,3223,16451,1
232,7003,1146017,Port Adelaide,,1,3132,16452,1
232,7003,1146018,City,,0,3284,16451,1
232,7003,1146019,Port Adelaide,,1,3124,16452,1
232,7003,1146020,Port Adelaide,,1,3256,16452,1
232,7003,1146021,City,,0,3252,16451,1
232,7003,1146022,Port Adelaide,,1,3269,16452,1
232,7003,1146023,City,,0,3205,16451,1
232,7003,1146024,City,,0,3183,16451,1
232,7003,1146025,City,,0,3134,16451,1
232,7003,1146026,Port Adelaide,,1,3121,16452,1
232,7002,1145869,City,,0,3106,15883,1
232,7002,1145870,Port Adelaide,,1,3113,16452,1
232,7002,1145871,City,,0,3241,16451,1
232,7002,1145872,Port Adelaide,,1,3193,16452,1
232,7002,1145873,City,,0,3177,16451,1
232,7002,1145874,Port Adelaide,,1,3140,16452,1
232,7002,1145875,Port Adelaide,,1,3170,16452,1
232,7002,1145876,City,,0,3170,15883,1
232,7002,1145877,Port Adelaide,,1,3181,16452,1
232,7002,1145878,City,,0,3365,16451,1
232,7002,1145879,Port Adelaide,,1,3222,16452,1
232,7002,1145880,City,,0,3181,16451,1
232,7002,1145881,City,,0,3242,16451,1
232,7002,1145882,Port Adelaide,,1,3290,16452,1
232,7002,1145883,City,,0,3186,16451,1
232,7002,1145884,Port Adelaide,,1,3204,16452,1
232,7002,1145885,Port Adelaide,,1,3308,16452,1
232,7002,1145886,Port Adelaide,,1,3324,16452,1
232,7002,1145887,Port Adelaide,,1,3230,16452,1
232,7002,1145888,Port Adelaide,,1,3399,16452,1
232,7002,1145889,City,,0,3194,16451,1
232,7002,1145890,City,,0,3194,16451,1
232,7002,1145891,Port Adelaide,,1,3182,16452,1
232,7002,1145892,City,,0,3169,16451,1
232,7002,1145893,Port Adelaide,,1,3170,16452,1
232,7002,1145894,City,,0,3246,16451,1
232,7002,1145895,City,,0,3308,16451,1
232,7002,1145896,City,,0,3330,16451,1
232,7002,1145897,Port Adelaide,,1,3350,16452,1
232,7002,1145898,Port Adelaide,,1,3121,16452,1
232,7002,1145899,City,,0,3308,16451,1
232,7002,1145900,City,,0,3173,16451,1
232,7002,1145901,City,,0,3305,16451,1
232,7002,1145902,City,,0,3204,16451,1
232,7001,1145705,Port Adelaide,,1,3508,16452,1
232,7001,1145706,City,,0,3729,16451,1
232,7001,1145707,City,,0,3535,16451,1
232,7001,1145708,Port Adelaide,,1,3378,16452,1
232,7001,1145709,Port Adelaide,,1,3230,16452,1
232,7001,1145710,City,,0,3277,15883,1
232,7001,1145712,Port Adelaide,,1,3320,16452,1
232,7001,1145713,Port Adelaide,,1,3644,16452,1
232,7001,1145714,City,,0,3696,15883,1
232,7001,1145715,City,,0,3688,16451,1
232,7001,1145716,Port Adelaide,,1,3688,16452,1
232,7001,1145717,City,,0,3519,16451,1
232,7001,1145718,Port Adelaide,,1,3530,16452,1
232,7001,1145719,Port Adelaide,,1,3112,16452,1
232,7001,1145720,Port Adelaide,,1,3340,16452,1
232,7001,1145721,City,,0,3174,16451,1
232,7001,1145722,Port Adelaide,,1,3436,16452,1
232,7001,1145723,City,,0,3480,15883,1
232,7001,1145724,Port Adelaide,,1,3384,16452,1
232,7001,1145725,City,,0,3563,15884,1
232,7001,1145726,City,,0,3185,15884,1
232,7001,1145727,Port Adelaide,,1,3554,16452,1
232,7001,1145728,Port Adelaide,,1,3204,16452,1
232,7001,1145729,City,,0,3750,16451,1
232,7001,1145730,Port Adelaide,,1,3759,16452,1
232,7001,1145731,City,,0,3752,16451,1
232,7001,1145732,Port Adelaide,,1,3726,16452,1
232,7001,1145733,City,,0,3173,16451,1
232,7001,1145734,City,,0,3390,16451,1
232,7001,1145735,City,,0,3644,16451,1
232,7001,1145736,City,,0,3618,16451,1
232,7001,1145737,Port Adelaide,,1,3629,16452,1
232,7001,1145738,City,,0,3204,16451,1
232,7001,1145739,City,,0,3572,16451,1
232,7001,1145740,Port Adelaide,,1,3271,16452,1
232,7001,1145741,City,,0,3435,16451,1
232,7001,1145742,Port Adelaide,,1,3432,16452,1
232,7001,1145743,Port Adelaide,,1,3225,16452,1
232,7001,1145744,Port Adelaide,,1,3555,16452,1
232,7001,1145745,City,,0,3464,16451,1
232,7001,1145746,Port Adelaide,,1,3248,16452,1
232,7001,1145747,City,,0,3316,16451,1
232,7001,1145748,City,,0,3392,16451,1
232,7001,1145749,Port Adelaide,,1,3120,16452,1
232,7001,1145750,Port Adelaide,,1,3706,16452,1
232,7001,1145751,City,,0,3186,16451,1
232,7001,1145752,Port Adelaide,,1,3425,16452,1
232,7001,1145753,Port Adelaide,,1,3207,16452,1
232,7001,1145754,City,,0,3174,16451,1
232,7001,1145755,City,,0,3217,16451,1
232,7001,1145756,City,,0,3132,16451,1
232,7001,1145757,City,,0,3212,16451,1
232,7001,1145758,City,,0,3534,16451,1
232,7001,1145759,City,,0,3144,16451,1
232,7001,1145760,City,,0,3230,16451,1
232,6002,1135561,City,,0,3106,15883,1
232,6002,1135562,Port Adelaide,,1,3113,16452,1
232,6002,1135563,City,,0,3241,16451,1
232,6002,1135564,Port Adelaide,,1,3193,16452,1
232,6002,1135565,City,,0,3177,16451,1
232,6002,1135566,Port Adelaide,,1,3140,16452,1
232,6002,1135567,Port Adelaide,,1,3170,16452,1
232,6002,1135568,City,,0,3170,15883,1
232,6002,1135569,Port Adelaide,,1,3181,16452,1
232,6002,1135570,City,,0,3365,16451,1
232,6002,1135571,Port Adelaide,,1,3222,16452,1
232,6002,1135572,City,,0,3181,16451,1
232,6002,1135573,City,,0,3242,16451,1
232,6002,1135574,Port Adelaide,,1,3290,16452,1
232,6002,1135575,City,,0,3186,16451,1
232,6002,1135576,Port Adelaide,,1,3204,16452,1
232,6002,1135577,Port Adelaide,,1,3308,16452,1
232,6002,1135578,Port Adelaide,,1,3324,16452,1
232,6002,1135579,Port Adelaide,,1,3230,16452,1
232,6002,1135580,Port Adelaide,,1,3399,16452,1
232,6002,1135581,City,,0,3194,16451,1
232,6002,1135582,City,,0,3194,16451,1
232,6002,1135583,Port Adelaide,,1,3182,16452,1
232,6002,1135584,City,,0,3169,16451,1
232,6002,1135585,Port Adelaide,,1,3170,16452,1
232,6002,1135586,City,,0,3246,16451,1
232,6002,1135587,City,,0,3308,16451,1
232,6002,1135588,City,,0,3330,16451,1
232,6002,1135589,Port Adelaide,,1,3350,16452,1
232,6002,1135590,Port Adelaide,,1,3121,16452,1
232,6002,1135591,City,,0,3308,16451,1
232,6002,1135592,City,,0,3173,16451,1
232,6002,1135593,City,,0,3305,16451,1
232,6002,1135594,City,,0,3204,16451,1
232,6003,1136445,City,,0,3256,16451,1
232,6003,1136446,City,,0,3112,16451,1
232,6003,1136447,Port Adelaide,,1,3210,16452,1
232,6003,1136448,City,,0,3185,16451,1
232,6003,1136449,Port Adelaide,,1,3209,16452,1
232,6003,1136450,Port Adelaide,,1,3349,16452,1
232,6003,1136451,City,,0,3226,16451,1
232,6003,1136452,Port Adelaide,,1,3284,16452,1
232,6003,1136453,Port Adelaide,,1,3191,16452,1
232,6003,1136454,City,,0,3132,16451,1
232,6003,1136455,Port Adelaide,,1,3124,16452,1
232,6003,1136456,Port Adelaide,,1,3351,16452,1
232,6003,1136457,Port Adelaide,,1,3179,16452,1
232,6003,1136458,City,,0,3394,16451,1
232,6003,1136459,City,,0,3139,16451,1
232,6003,1136460,City,,0,3179,16451,1
232,6003,1136461,City,,0,3218,16451,1
232,6003,1136462,City,,0,3218,16451,1
232,6003,1136463,Port Adelaide,,1,3125,16452,1
232,6003,1136464,Port Adelaide,,1,3223,16452,1
232,6003,1136465,City,,0,3223,16451,1
232,6003,1136466,Port Adelaide,,1,3132,16452,1
232,6003,1136467,City,,0,3284,16451,1
232,6003,1136468,Port Adelaide,,1,3124,16452,1
232,6003,1136469,Port Adelaide,,1,3256,16452,1
232,6003,1136470,City,,0,3252,16451,1
232,6003,1136471,Port Adelaide,,1,3269,16452,1
232,6003,1136472,City,,0,3205,16451,1
232,6003,1136473,City,,0,3183,16451,1
232,6003,1136474,City,,0,3134,16451,1
232,6003,1136475,Port Adelaide,,1,3121,16452,1
232,31,1078462,City,,0,3106,15883,1
232,6001,1134346,Port Adelaide,,1,3508,16452,1
232,6001,1134347,City,,0,3729,16451,1
232,6001,1134348,City,,0,3535,16451,1
232,6001,1134349,Port Adelaide,,1,3378,16452,1
232,6001,1134350,Port Adelaide,,1,3230,16452,1
232,6001,1134351,City,,0,3277,15883,1
232,21,1134352,City,,0,3106,15883,1
232,6001,1134353,Port Adelaide,,1,3320,16452,1
232,6001,1134354,Port Adelaide,,1,3644,16452,1
232,6001,1134355,City,,0,3696,15883,1
232,6001,1134356,City,,0,3688,16451,1
232,6001,1134357,Port Adelaide,,1,3688,16452,1
232,6001,1134358,City,,0,3519,16451,1
232,6001,1134359,Port Adelaide,,1,3530,16452,1
232,6001,1134360,Port Adelaide,,1,3112,16452,1
232,6001,1134361,Port Adelaide,,1,3340,16452,1
232,6001,1134362,City,,0,3174,16451,1
232,6001,1134363,Port Adelaide,,1,3436,16452,1
232,6001,1134364,City,,0,3480,15883,1
232,6001,1134365,Port Adelaide,,1,3384,16452,1
232,6001,1134366,City,,0,3563,15884,1
232,6001,1134367,City,,0,3185,15884,1
232,6001,1134368,Port Adelaide,,1,3554,16452,1
232,6001,1134369,Port Adelaide,,1,3204,16452,1
232,6001,1134370,City,,0,3750,16451,1
232,6001,1134371,Port Adelaide,,1,3759,16452,1
232,6001,1134372,City,,0,3752,16451,1
232,6001,1134373,Port Adelaide,,1,3726,16452,1
232,6001,1134374,City,,0,3173,16451,1
232,6001,1134375,City,,0,3390,16451,1
232,6001,1134376,City,,0,3644,16451,1
232,6001,1134377,City,,0,3618,16451,1
232,6001,1134378,Port Adelaide,,1,3629,16452,1
232,6001,1134379,City,,0,3204,16451,1
232,6001,1134380,City,,0,3572,16451,1
232,6001,1134381,Port Adelaide,,1,3271,16452,1
232,6001,1134382,City,,0,3435,16451,1
232,6001,1134383,Port Adelaide,,1,3432,16452,1
232,6001,1134384,Port Adelaide,,1,3225,16452,1
232,6001,1134385,Port Adelaide,,1,3555,16452,1
232,6001,1134386,City,,0,3464,16451,1
232,6001,1134387,Port Adelaide,,1,3248,16452,1
232,6001,1134388,City,,0,3316,16451,1
232,6001,1134389,City,,0,3392,16451,1
232,6001,1134390,Port Adelaide,,1,3120,16452,1
232,6001,1134391,Port Adelaide,,1,3706,16452,1
232,6001,1134392,City,,0,3186,16451,1
232,6001,1134393,Port Adelaide,,1,3425,16452,1
232,6001,1134394,Port Adelaide,,1,3207,16452,1
232,6001,1134395,City,,0,3174,16451,1
232,6001,1134396,City,,0,3217,16451,1
232,6001,1134397,City,,0,3132,16451,1
232,6001,1134398,City,,0,3212,16451,1
232,6001,1134399,City,,0,3534,16451,1
232,6001,1134400,City,,0,3144,16451,1
232,6001,1134401,City,,0,3230,16451,1
232R,7001,1145761,Rosewater,,1,1145761,15887,1
232R,7001,1145762,Rosewater,,1,3626,15887,1
232R,7001,1145763,Rosewater,,1,3454,15886,1
232R,7001,1145764,Rosewater,,1,3660,15886,1
232R,7001,1145765,Rosewater,,1,3706,15887,1
232R,7001,1145766,Rosewater,,1,3682,15886,1
232R,6001,1134402,Rosewater,,1,1134402,15887,1
232R,6001,1134403,Rosewater,,1,3626,15887,1
232R,6001,1134404,Rosewater,,1,3454,15886,1
232R,6001,1134405,Rosewater,,1,3660,15886,1
232R,6001,1134406,Rosewater,,1,3706,15887,1
232R,6001,1134407,Rosewater,,1,3682,15886,1
235,11,943405,Kilburn,,1,3228,13197,1
235,11,943406,City,,0,3182,12166,1
235,11,943407,Kilburn,,1,3279,13197,1
235,11,943408,City,,0,3279,12166,1
235,11,943409,Kilburn,,1,3139,13197,1
235,11,943410,City,,0,3139,12166,1
235,11,943411,Kilburn,,1,3232,13197,1
235,11,943412,City,,0,3232,12166,1
235,11,943413,Kilburn,,1,3402,13197,1
235,11,943414,City,,0,3402,12166,1
235,11,943415,Kilburn,,1,3402,13197,1
235,11,943416,City,,0,3200,12166,1
235,11,943417,Kilburn,,1,3304,13197,1
235,11,943418,City,,0,3112,12166,1
235,11,943419,Kilburn,,1,3248,13197,1
235,11,943420,Kilburn,,1,3129,13197,1
235,11,943421,Kilburn,,1,3207,13197,1
235,11,943422,Kilburn,,1,3225,13197,1
235,11,943423,City,,0,3341,12166,1
235,11,943424,Kilburn,,1,3133,13197,1
235,11,943425,Kilburn,,1,3190,13197,1
235,11,943426,City,,0,3190,12166,1
235,11,943427,City,,0,3184,12166,1
235,11,943428,City,,0,3225,12166,1
235,11,943429,Kilburn,,1,3176,13197,1
235,11,943430,City,,0,3176,12166,1
235,11,943431,City,,0,3129,12166,1
235,11,943432,City,,0,3304,12166,1
235,11,943433,City,,0,3217,12166,1
235,11,943434,City,,0,3133,12166,1
235,11,943435,City,,0,3176,12166,1
235,11,943436,Kilburn,,1,3346,13197,1
235,11,943437,Kilburn,,1,3110,13197,1
235,11,943438,City,,0,3110,12166,1
235,11,943439,Kilburn,,1,3248,13197,1
235,11,943440,City,,0,3248,12166,1
235,11,943441,Kilburn,,1,3139,13197,1
235,11,943442,City,,0,3139,12166,1
235,11,943443,Kilburn,,1,3366,13197,1
235,11,943444,City,,0,3366,12166,1
235,11,943445,Kilburn,,1,3341,13197,1
235,11,943446,Kilburn,,1,3214,13197,1
235,11,943447,Kilburn,,1,3397,13197,1
235,11,943448,City,,0,3136,12166,1
235,12,955526,Kilburn,,1,3165,13197,1
235,12,955527,Kilburn,,1,3231,13197,1
235,12,955528,Kilburn,,1,3211,13197,1
235,12,955529,City,,0,3211,12166,1
235,12,955530,Kilburn,,1,3211,13197,1
235,12,955531,Kilburn,,1,3120,13197,1
235,12,955532,City,,0,3289,12166,1
235,12,955533,City,,0,3382,12166,1
235,12,955534,City,,0,3159,12166,1
235,12,955535,Kilburn,,1,3171,13197,1
235,12,955536,Kilburn,,1,3212,13197,1
235,12,955537,Kilburn,,1,3236,13197,1
235,12,955538,Kilburn,,1,3144,13197,1
235,12,955539,City,,0,3215,12166,1
235,12,955540,City,,0,3331,12166,1
235,12,955541,Kilburn,,1,3108,13197,1
235,12,955542,Kilburn,,1,3318,13197,1
235,12,955543,City,,0,3318,12166,1
235,12,955544,Kilburn,,1,3387,13197,1
235,12,955545,City,,0,3387,12166,1
235,12,955546,Kilburn,,1,3355,13197,1
235,12,955547,City,,0,3355,12166,1
235,12,955548,Kilburn,,1,3123,13197,1
235,12,955549,City,,0,3123,12166,1
235,12,955550,City,,0,3165,12166,1
235,12,955551,Kilburn,,1,3218,13197,1
235,12,955552,City,,0,3186,12166,1
235,12,955553,City,,0,3228,12166,1
235,12,955554,City,,0,3175,12166,1
235,12,955555,Kilburn,,1,3141,13197,1
235,12,955556,City,,0,3231,12166,1
235,12,955557,Kilburn,,1,3213,13197,1
235,12,955558,Kilburn,,1,3331,13197,1
235,12,955559,City,,0,3367,12166,1
235,12,955560,City,,0,3176,12166,1
235,12,955561,Kilburn,,1,3175,13197,1
235,12,955562,City,,0,3307,12166,1
235,12,955563,City,,0,3374,12166,1
235,12,955564,Kilburn,,1,3168,13197,1
235,12,955565,City,,0,3168,12166,1
235,12,955566,Kilburn,,1,3355,13197,1
235,4,1024966,Kilburn,,1,3354,13197,1
235,4,1024967,Kilburn,,1,3691,13197,1
235,4,1024968,City,,0,3691,12166,1
235,4,1024969,Kilburn,,1,3691,13197,1
235,54,1024970,City,,0,3387,15205,1
235,17,1024971,Kilburn,,1,3533,13197,1
235,17,1024972,Kilburn,,1,3152,13197,1
235,17,1024973,City,,0,3387,15205,1
235,17,1024974,City,,0,3560,12166,1
235,19,1024975,Kilburn,,1,3564,13197,1
235,19,1024976,City,,0,3564,12166,1
235,3,1024977,Kilburn,,1,3564,13197,1
235,3,1024978,City,,0,3564,12166,1
235,3,1024979,City,,0,3387,15205,1
235,3,1024980,Kilburn,,1,3354,13197,1
235,16,1024981,City,,0,3560,12166,1
235,7,1024982,City,,0,3172,12166,1
235,7,1024983,Kilburn,,1,3125,13197,1
235,7,1024984,City,,0,3125,12166,1
235,7,1024985,City,,0,3441,12166,1
235,7,1024986,City,,0,3436,12166,1
235,7,1024987,City,,0,3657,12166,1
235,6,1024988,Kilburn,,1,3564,13197,1
235,6,1024989,City,,0,3564,12166,1
235,6,1024990,City,,0,3172,12166,1
235,6,1024991,Kilburn,,1,3125,13197,1
235,6,1024992,City,,0,3125,12166,1
235,6,1024993,City,,0,3441,12166,1
235,6,1024994,City,,0,3387,15205,1
235,6,1024995,City,,0,3560,12166,1
235,6,1024996,City,,0,3436,12166,1
235,6,1024997,City,,0,3657,12166,1
235,59,1024998,Kilburn,,1,3354,13197,1
235,9,1024999,Kilburn,,1,3533,13197,1
235,9,1025000,Kilburn,,1,3152,13197,1
235,8,1025001,Kilburn,,1,3691,13197,1
235,8,1025002,City,,0,3691,12166,1
235,8,1025003,Kilburn,,1,3691,13197,1
235,1,1025004,Kilburn,,1,3208,13197,1
235,1,1025005,City,,0,3208,12166,1
235,1,1025006,Kilburn,,1,3207,13197,1
235,1,1025007,City,,0,3221,12166,1
235,1,1025008,Kilburn,,1,3474,13197,1
235,1,1025009,Kilburn,,1,3638,13197,1
235,1,1025010,City,,0,3691,12166,1
235,1,1025011,City,,0,3356,12166,1
235,1,1025012,Kilburn,,1,3716,13197,1
235,1,1025013,City,,0,3126,12166,1
235,1,1025014,Kilburn,,1,3655,13197,1
235,1,1025015,City,,0,1025015,12166,1
235,1,1025016,Kilburn,,1,3691,13197,1
235,1,1025017,Kilburn,,1,3399,13197,1
235,1,1025018,City,,0,3472,12166,1
235,1,1025019,Kilburn,,1,3678,13197,1
235,1,1025020,Kilburn,,1,3506,13197,1
235,1,1025021,Kilburn,,1,3424,13197,1
235,1,1025022,Kilburn,,1,3505,13197,1
235,1,1025023,City,,0,3278,12166,1
235,1,1025024,Kilburn,,1,3375,13197,1
235,1,1025025,Kilburn,,1,3274,13197,1
235,1,1025026,City,,0,3154,12166,1
235,1,1025027,Kilburn,,1,3436,13197,1
235,1,1025028,Kilburn,,1,3341,13197,1
235,1,1025029,City,,0,3341,12166,1
235,1,1025030,Kilburn,,1,3168,13197,1
235,1,1025031,City,,0,3168,12166,1
235,1,1025032,City,,0,3116,12166,1
235,1,1025033,City,,0,3507,12166,1
235,1,1025034,Kilburn,,1,3228,13197,1
235,1,1025035,Kilburn,,1,3362,13197,1
235,1,1025036,City,,0,3645,12166,1
235,1,1025037,Kilburn,,1,3771,13197,1
235,1,1025038,Kilburn,,1,3216,13197,1
235,1,1025039,City,,0,3216,12166,1
235,1,1025040,City,,0,3375,12166,1
235,1,1025041,Kilburn,,1,3131,13197,1
235,1,1025042,Kilburn,,1,3356,13197,1
235,1,1025043,City,,0,3355,12166,1
235,1,1025044,Kilburn,,1,3770,13197,1
235,1,1025045,City,,0,3117,12166,1
235,1,1025046,Kilburn,,1,3400,13197,1
235,1,1025047,City,,0,3400,12166,1
235,1,1025048,Kilburn,,1,3278,13197,1
235,1,1025049,Kilburn,,1,3442,13197,1
235,1,1025050,City,,0,3442,12166,1
235,1,1025051,Kilburn,,1,3162,13197,1
235,1,1025052,City,,0,3162,12166,1
235,1,1025053,City,,0,3436,12166,1
235,1,1025054,Kilburn,,1,3290,13197,1
235,1,1025055,City,,0,3290,12166,1
235,1,1025056,City,,0,3243,12166,1
235,1,1025057,City,,0,3506,12166,1
235,1,1025058,City,,0,3290,12166,1
235,1,1025059,City,,0,3346,12166,1
235,1,1025060,Kilburn,,1,3160,13197,1
235,1,1025061,City,,0,3160,12166,1
235,1,1025062,City,,0,3232,12166,1
235,1,1025063,City,,0,3688,12166,1
235,1,1025064,Kilburn,,1,3207,13197,1
235,1,1025065,City,,0,3207,12166,1
238,17,1025066,Adelaide University Mawson Lakes Campus,,1,3359,13199,1
238,17,1025067,City,,0,3627,12169,1
238,7,1025068,Adelaide University Mawson Lakes Campus,,1,3296,13199,1
238,6,1025069,Adelaide University Mawson Lakes Campus,,1,3296,13199,1
238,9,1025070,Adelaide University Mawson Lakes Campus,,1,3359,13199,1
238,9,1025071,City,,0,3627,12169,1
238,1,1025072,City,,0,3177,12169,1
238,1,1025073,Adelaide University Mawson Lakes Campus,,1,3466,13199,1
238,1,1025074,Adelaide University Mawson Lakes Campus,,1,3475,13199,1
238,1,1025075,City,,0,3289,12169,1
239,11,943449,City,,0,3122,12171,1
239,11,943450,Arndale,,1,3180,13198,1
239,11,943451,City,,0,3261,12171,1
239,11,943452,City,,0,3140,12171,1
239,11,943453,Arndale,,1,3219,13198,1
239,11,943454,Arndale,,1,3176,13198,1
239,11,943455,Arndale,,1,3110,13198,1
239,11,943456,Arndale,,1,3182,13198,1
239,11,943457,Arndale,,1,3129,13198,1
239,11,943458,City,,0,3153,12171,1
239,11,943459,City,,0,3258,12171,1
239,11,943460,Arndale,,1,3200,13198,1
239,11,943461,City,,0,3117,12171,1
239,11,943462,City,,0,3252,12171,1
239,11,943463,City,,0,3291,12171,1
239,11,943464,City,,0,3180,12171,1
239,11,943465,Arndale,,1,3200,13198,1
239,11,943466,City,,0,3217,12171,1
239,11,943467,Arndale,,1,3276,13198,1
239,11,943468,City,,0,3110,12171,1
239,11,943469,Arndale,,1,3125,13198,1
239,11,943470,Arndale,,1,3285,13198,1
239,12,955567,City,,0,3336,12171,1
239,12,955568,City,,0,3169,12171,1
239,12,955569,City,,0,3203,12171,1
239,12,955570,Arndale,,1,3262,13198,1
239,12,955571,City,,0,3291,12171,1
239,12,955572,City,,0,3355,12171,1
239,12,955573,Arndale,,1,3289,13198,1
239,12,955574,City,,0,3139,12171,1
239,12,955575,City,,0,3151,12171,1
239,12,955576,Arndale,,1,3228,13198,1
239,12,955577,City,,0,3232,12171,1
239,12,955578,Arndale,,1,3306,13198,1
239,12,955579,Arndale,,1,3324,13198,1
239,12,955580,Arndale,,1,3215,13198,1
239,12,955581,City,,0,3275,12171,1
239,12,955582,Arndale,,1,3108,13198,1
239,12,955583,Arndale,,1,3321,13198,1
239,12,955584,Arndale,,1,3218,13198,1
239,12,955585,City,,0,3136,12171,1
239,12,955586,Arndale,,1,3156,13198,1
239,4,1025076,City,,0,3228,12171,1
239,17,1025078,City,,0,3359,12171,1
239,3,1025079,City,,0,3228,12171,1
239,59,1025080,City,,0,3228,12171,1
239,1,1025081,Arndale,,1,3660,13198,1
239,9,1025082,City,,0,3359,12171,1
239,1,1025083,Arndale,,1,3652,13198,1
239,1,1025084,City,,0,3660,12171,1
239,1,1025085,City,,0,3486,12171,1
239,1,1025086,City,,0,3137,12171,1
239,1,1025087,City,,0,3616,12171,1
239,1,1025088,City,,0,3190,12171,1
239,1,1025089,Arndale,,1,3256,13198,1
239,1,1025090,Arndale,,1,3540,13198,1
239,1,1025091,City,,0,3449,12171,1
239,1,1025092,City,,0,3232,12171,1
239,1,1025093,City,,0,3410,12171,1
239,1,1025094,City,,0,3496,12171,1
